DayOfWeek,DOT_ID_Operating_Airline,DepDelayMinutes,OriginWac,DestWac,CRSDepTime,CRSArrTime,ArrDelayMinutes,Distance
3,19393,0.0,41,38,0,1,0.0,1.0
3,19393,3.0,41,38,1,2,1.0,1.0
3,19393,3.0,41,38,2,2,1.0,1.0
3,19393,0.0,41,74,0,1,0.0,2.0
3,19393,3.0,41,74,2,2,1.0,2.0
3,19393,3.0,41,33,1,1,1.0,2.0
3,19393,3.0,41,85,2,2,1.0,2.0
3,19393,0.0,41,85,1,1,1.0,2.0
3,19393,0.0,41,85,1,1,0.0,2.0
3,19393,3.0,41,85,2,2,1.0,2.0
3,19393,0.0,41,85,0,0,0.0,2.0
3,19393,2.0,41,85,1,1,0.0,2.0
3,19393,3.0,41,85,1,2,0.0,2.0
3,19393,0.0,41,85,0,0,0.0,2.0
3,19393,1.0,41,91,0,0,0.0,2.0
3,19393,3.0,41,91,1,2,1.0,2.0
3,19393,3.0,41,91,2,2,1.0,2.0
3,19393,1.0,41,91,1,1,0.0,2.0
3,19393,3.0,41,22,2,2,1.0,1.0
3,19393,3.0,41,22,1,1,1.0,1.0
3,19393,0.0,41,22,0,1,0.0,1.0
3,19393,2.0,41,22,1,2,0.0,1.0
3,19393,3.0,41,22,1,1,1.0,1.0
3,19393,0.0,41,22,0,1,0.0,1.0
3,19393,3.0,41,91,1,1,1.0,2.0
3,19393,3.0,41,64,1,1,1.0,1.0
3,19393,1.0,41,64,1,1,1.0,1.0
3,19393,0.0,41,64,2,2,1.0,1.0
3,19393,0.0,41,64,0,0,0.0,1.0
3,19393,0.0,41,64,0,0,0.0,1.0
3,19393,3.0,41,64,2,2,1.0,1.0
3,19393,3.0,41,64,1,1,0.0,1.0
3,19393,3.0,41,64,2,2,1.0,1.0
3,19393,0.0,41,33,0,1,0.0,2.0
3,19393,3.0,41,33,1,2,1.0,2.0
3,19393,3.0,41,33,2,2,1.0,2.0
3,19393,3.0,41,33,0,1,1.0,2.0
3,19393,3.0,41,33,1,1,1.0,2.0
3,19393,3.0,41,33,2,2,1.0,2.0
3,19393,3.0,41,33,2,2,1.0,2.0
3,19393,3.0,41,54,0,1,1.0,1.0
3,19393,0.0,41,54,2,2,0.0,1.0
3,19393,2.0,41,54,1,2,1.0,1.0
3,19393,0.0,41,14,1,1,0.0,2.0
3,19393,0.0,41,14,2,2,0.0,2.0
3,19393,1.0,41,33,1,1,0.0,2.0
3,19393,1.0,41,33,0,1,0.0,2.0
3,19393,2.0,41,33,2,2,0.0,2.0
3,19393,3.0,41,63,2,2,1.0,0.0
3,19393,0.0,41,63,0,0,0.0,0.0
3,19393,2.0,41,63,2,2,0.0,0.0
3,19393,1.0,41,63,0,0,0.0,0.0
3,19393,2.0,41,63,1,2,1.0,0.0
3,19393,2.0,41,63,1,1,0.0,0.0
3,19393,1.0,41,63,1,1,0.0,0.0
3,19393,1.0,41,72,0,1,0.0,2.0
3,19393,3.0,41,72,2,2,1.0,2.0
3,19393,0.0,41,72,2,2,0.0,2.0
3,19393,0.0,41,72,0,0,0.0,2.0
3,19393,0.0,41,72,1,1,0.0,2.0
3,19393,1.0,41,37,1,2,0.0,1.0
3,19393,0.0,41,37,1,1,0.0,1.0
3,19393,3.0,41,91,2,2,1.0,2.0
3,19393,1.0,41,91,0,0,0.0,2.0
3,19393,2.0,41,73,0,1,1.0,1.0
3,19393,0.0,41,73,2,2,0.0,1.0
3,19393,2.0,41,65,1,2,0.0,1.0
3,19393,0.0,41,65,1,1,0.0,1.0
3,19393,0.0,41,65,2,2,1.0,1.0
3,19393,3.0,41,65,1,1,1.0,1.0
3,19393,0.0,41,65,0,1,0.0,1.0
3,19393,1.0,41,65,2,2,0.0,1.0
3,19393,0.0,41,91,1,1,0.0,2.0
3,19393,3.0,41,38,1,2,1.0,1.0
3,19393,1.0,41,38,2,2,0.0,1.0
3,19393,3.0,41,92,2,2,1.0,2.0
3,19393,0.0,41,92,0,1,0.0,2.0
3,19393,0.0,41,23,0,0,0.0,1.0
3,19393,3.0,41,23,2,2,1.0,1.0
3,19393,3.0,41,23,1,2,1.0,1.0
3,19393,0.0,41,23,1,1,0.0,1.0
3,19393,3.0,41,23,1,1,0.0,1.0
3,19393,2.0,41,81,0,0,0.0,2.0
3,19393,3.0,41,81,1,1,1.0,2.0
3,19393,3.0,41,81,1,1,1.0,2.0
3,19393,0.0,41,81,0,1,0.0,2.0
3,19393,2.0,41,81,1,2,1.0,2.0
3,19393,3.0,41,81,2,2,1.0,2.0
3,19393,3.0,41,81,2,2,1.0,2.0
3,19393,2.0,41,23,1,1,0.0,1.0
3,19393,3.0,41,23,1,2,1.0,1.0
3,19393,3.0,41,23,2,2,1.0,1.0
3,19393,3.0,41,23,1,2,1.0,1.0
3,19393,0.0,41,23,0,0,0.0,1.0
3,19393,0.0,41,23,0,1,0.0,1.0
3,19393,0.0,41,15,0,1,0.0,2.0
3,19393,0.0,41,15,2,2,0.0,2.0
3,19393,2.0,41,15,1,2,0.0,2.0
3,19393,0.0,41,12,1,1,0.0,2.0
3,19393,3.0,41,12,1,1,0.0,2.0
3,19393,0.0,41,36,2,2,0.0,1.0
3,19393,2.0,41,36,1,2,1.0,1.0
3,19393,3.0,41,36,1,1,1.0,1.0
3,19393,1.0,41,38,1,2,1.0,1.0
3,19393,3.0,41,38,1,1,0.0,1.0
3,19393,2.0,41,22,2,2,1.0,1.0
3,19393,2.0,41,22,1,1,0.0,1.0
3,19393,1.0,41,33,0,1,1.0,2.0
3,19393,3.0,41,33,1,2,1.0,2.0
3,19393,3.0,41,33,2,2,1.0,2.0
3,19393,0.0,41,91,1,1,0.0,2.0
3,19393,3.0,41,91,2,2,0.0,2.0
3,19393,2.0,41,91,0,1,0.0,2.0
3,19393,0.0,41,91,0,0,0.0,2.0
3,19393,3.0,41,74,2,2,1.0,2.0
3,19393,0.0,41,74,0,1,0.0,2.0
3,19393,1.0,41,34,1,2,0.0,1.0
3,19393,0.0,41,52,1,1,0.0,0.0
3,19393,3.0,41,52,2,2,1.0,0.0
3,19393,3.0,41,52,2,2,1.0,0.0
3,19393,0.0,41,52,1,1,0.0,0.0
3,19393,0.0,41,93,0,1,1.0,2.0
3,19393,2.0,41,93,1,2,1.0,2.0
3,19393,0.0,41,91,1,2,0.0,2.0
3,19393,0.0,41,91,0,1,0.0,2.0
3,19393,3.0,41,87,0,1,1.0,2.0
3,19393,3.0,41,87,2,2,1.0,2.0
3,19393,3.0,41,91,1,1,1.0,2.0
3,19393,0.0,41,91,1,1,0.0,2.0
3,19393,3.0,41,33,1,2,1.0,2.0
3,19393,3.0,41,64,1,1,1.0,0.0
3,19393,0.0,41,64,0,0,0.0,0.0
3,19393,0.0,41,64,1,1,0.0,0.0
3,19393,3.0,41,64,2,2,1.0,0.0
3,19393,0.0,41,64,2,2,0.0,0.0
3,19393,3.0,41,64,2,2,0.0,0.0
3,19393,0.0,41,64,2,2,0.0,0.0
3,19393,0.0,41,64,1,1,0.0,0.0
3,19393,3.0,41,33,2,0,1.0,2.0
3,19393,0.0,41,33,1,1,0.0,2.0
3,19393,1.0,41,33,0,0,0.0,2.0
3,19393,3.0,41,33,2,2,1.0,2.0
3,19393,2.0,41,73,2,2,0.0,1.0
3,19393,0.0,41,73,1,1,0.0,1.0
3,19393,0.0,54,34,0,1,0.0,0.0
3,19393,1.0,54,34,2,2,0.0,0.0
3,19393,3.0,54,82,1,1,1.0,2.0
3,19393,0.0,54,74,1,2,0.0,1.0
3,19393,0.0,54,74,0,0,0.0,1.0
3,19393,3.0,54,41,1,1,1.0,1.0
3,19393,1.0,54,41,0,0,0.0,1.0
3,19393,3.0,54,41,2,2,1.0,1.0
3,19393,0.0,14,35,1,1,0.0,0.0
3,19393,0.0,14,35,1,1,0.0,0.0
3,19393,0.0,14,35,0,0,0.0,0.0
3,19393,0.0,14,35,2,2,0.0,0.0
3,19393,0.0,14,35,1,1,0.0,0.0
3,19393,3.0,14,33,2,2,1.0,2.0
3,19393,0.0,14,41,0,0,0.0,2.0
3,19393,3.0,14,41,2,2,1.0,2.0
3,19393,0.0,33,34,0,0,0.0,1.0
3,19393,3.0,33,34,2,2,1.0,1.0
3,19393,0.0,33,74,1,2,0.0,2.0
3,19393,0.0,33,54,1,2,0.0,2.0
3,19393,0.0,33,54,0,0,0.0,2.0
3,19393,0.0,33,35,0,0,0.0,2.0
3,19393,0.0,33,35,2,0,0.0,2.0
3,19393,1.0,33,35,2,2,0.0,2.0
3,19393,3.0,33,35,1,1,1.0,2.0
3,19393,1.0,33,74,1,1,0.0,2.0
3,19393,0.0,33,74,1,1,0.0,2.0
3,19393,1.0,33,74,0,0,0.0,2.0
3,19393,0.0,33,74,1,1,0.0,2.0
3,19393,0.0,33,41,0,0,0.0,2.0
3,19393,0.0,33,41,1,1,1.0,2.0
3,19393,3.0,33,41,2,2,1.0,2.0
3,19393,0.0,33,72,1,2,0.0,1.0
3,19393,3.0,33,64,2,2,1.0,2.0
3,19393,0.0,45,34,1,2,0.0,1.0
3,19393,0.0,45,54,0,0,0.0,1.0
3,19393,0.0,45,54,1,1,0.0,1.0
3,19393,3.0,45,35,2,2,0.0,1.0
3,19393,0.0,45,35,0,0,0.0,1.0
3,19393,0.0,45,74,1,1,0.0,2.0
3,19393,0.0,45,38,0,1,0.0,1.0
3,19393,0.0,45,38,1,2,0.0,1.0
3,19393,0.0,45,82,1,1,0.0,2.0
3,19393,0.0,45,82,2,2,0.0,2.0
3,19393,2.0,45,82,0,0,0.0,2.0
3,19393,0.0,45,85,0,0,0.0,2.0
3,19393,0.0,45,33,1,1,0.0,2.0
3,19393,1.0,45,33,0,1,0.0,2.0
3,19393,1.0,45,81,1,1,0.0,2.0
3,19393,3.0,45,64,2,2,1.0,0.0
3,19393,2.0,45,64,0,0,0.0,0.0
3,19393,1.0,45,33,1,1,0.0,2.0
3,19393,0.0,63,74,0,1,0.0,2.0
3,19393,0.0,63,54,1,1,0.0,1.0
3,19393,1.0,63,35,1,2,0.0,2.0
3,19393,0.0,63,35,0,1,0.0,2.0
3,19393,2.0,63,82,1,1,0.0,1.0
3,19393,2.0,63,82,2,2,0.0,1.0
3,19393,0.0,63,82,0,1,0.0,1.0
3,19393,0.0,63,82,2,2,0.0,1.0
3,19393,0.0,63,82,0,0,0.0,1.0
3,19393,1.0,63,82,1,1,0.0,1.0
3,19393,3.0,63,41,1,1,0.0,0.0
3,19393,0.0,63,41,2,2,0.0,0.0
3,19393,2.0,63,41,2,2,0.0,0.0
3,19393,0.0,63,41,0,0,0.0,0.0
3,19393,0.0,63,41,1,1,0.0,0.0
3,19393,3.0,63,41,2,2,0.0,0.0
3,19393,0.0,63,41,0,0,0.0,0.0
3,19393,0.0,63,81,0,0,0.0,2.0
3,19393,3.0,63,64,2,2,1.0,1.0
3,19393,0.0,63,64,0,0,0.0,1.0
3,19393,3.0,72,34,1,1,1.0,1.0
3,19393,3.0,72,34,1,2,1.0,1.0
3,19393,0.0,72,34,0,0,0.0,1.0
3,19393,0.0,72,74,1,1,0.0,1.0
3,19393,0.0,72,74,1,2,0.0,1.0
3,19393,2.0,72,74,2,2,0.0,1.0
3,19393,0.0,72,74,0,0,0.0,1.0
3,19393,1.0,72,54,1,1,0.0,1.0
3,19393,3.0,72,54,2,2,1.0,1.0
3,19393,0.0,72,54,0,0,0.0,1.0
3,19393,3.0,72,35,2,2,1.0,2.0
3,19393,0.0,72,35,0,1,0.0,2.0
3,19393,0.0,72,74,0,0,0.0,1.0
3,19393,0.0,72,74,1,1,0.0,1.0
3,19393,0.0,72,74,1,1,0.0,1.0
3,19393,3.0,72,74,2,2,1.0,1.0
3,19393,3.0,72,74,2,2,1.0,1.0
3,19393,3.0,72,74,2,2,1.0,1.0
3,19393,0.0,72,38,1,2,0.0,2.0
3,19393,0.0,72,38,1,1,0.0,2.0
3,19393,0.0,72,82,2,2,1.0,2.0
3,19393,1.0,72,82,0,0,0.0,2.0
3,19393,0.0,72,33,1,2,1.0,1.0
3,19393,0.0,72,33,0,1,0.0,1.0
3,19393,0.0,72,74,2,2,0.0,0.0
3,19393,0.0,72,74,1,1,0.0,0.0
3,19393,3.0,72,74,1,1,1.0,0.0
3,19393,3.0,72,74,2,2,1.0,0.0
3,19393,3.0,72,74,2,2,0.0,0.0
3,19393,0.0,72,74,0,0,0.0,0.0
3,19393,0.0,72,74,0,0,0.0,0.0
3,19393,0.0,72,74,1,1,0.0,0.0
3,19393,0.0,72,74,2,2,0.0,0.0
3,19393,1.0,72,85,1,1,1.0,2.0
3,19393,1.0,72,91,1,1,0.0,2.0
3,19393,0.0,72,22,1,1,1.0,2.0
3,19393,0.0,72,64,1,1,0.0,1.0
3,19393,0.0,72,33,0,1,0.0,1.0
3,19393,1.0,72,33,2,2,0.0,1.0
3,19393,2.0,72,33,1,1,1.0,1.0
3,19393,3.0,72,33,2,2,1.0,1.0
3,19393,1.0,72,41,1,1,0.0,2.0
3,19393,0.0,72,41,1,1,0.0,2.0
3,19393,3.0,72,41,2,2,1.0,2.0
3,19393,0.0,72,41,2,2,1.0,2.0
3,19393,0.0,72,41,0,1,0.0,2.0
3,19393,0.0,72,33,1,1,0.0,1.0
3,19393,2.0,72,81,1,2,0.0,2.0
3,19393,0.0,72,74,1,2,0.0,1.0
3,19393,2.0,72,64,2,2,1.0,1.0
3,19393,0.0,72,64,0,1,0.0,1.0
3,19393,0.0,72,33,1,2,0.0,1.0
3,19393,0.0,72,33,2,2,0.0,1.0
3,19393,0.0,72,33,0,0,0.0,1.0
3,19393,2.0,82,82,1,1,0.0,0.0
3,19393,3.0,37,34,2,2,1.0,0.0
3,19393,0.0,37,54,1,1,0.0,1.0
3,19393,0.0,37,54,0,0,0.0,1.0
3,19393,0.0,37,35,1,1,0.0,0.0
3,19393,0.0,37,35,0,0,0.0,0.0
3,19393,3.0,37,35,2,2,1.0,0.0
3,19393,2.0,37,41,2,2,0.0,1.0
3,19393,0.0,37,41,1,1,0.0,1.0
3,19393,3.0,91,86,2,2,1.0,2.0
3,19393,3.0,91,74,1,2,1.0,2.0
3,19393,3.0,91,93,2,2,1.0,1.0
3,19393,3.0,91,93,1,1,1.0,1.0
3,19393,2.0,91,83,2,2,1.0,1.0
3,19393,0.0,91,83,0,1,0.0,1.0
3,19393,1.0,91,91,2,2,1.0,0.0
3,19393,0.0,91,91,1,1,1.0,0.0
3,19393,0.0,91,91,1,1,0.0,0.0
3,19393,0.0,91,91,1,1,0.0,0.0
3,19393,0.0,91,91,2,2,0.0,0.0
3,19393,0.0,91,91,0,0,0.0,0.0
3,19393,0.0,91,91,1,1,0.0,0.0
3,19393,1.0,91,91,2,2,0.0,0.0
3,19393,3.0,91,91,1,2,1.0,0.0
3,19393,3.0,91,91,2,2,1.0,0.0
3,19393,0.0,91,91,0,0,0.0,0.0
3,19393,0.0,91,91,1,1,0.0,0.0
3,19393,0.0,91,91,0,1,0.0,0.0
3,19393,1.0,91,74,2,2,0.0,2.0
3,19393,3.0,91,74,0,1,1.0,2.0
3,19393,3.0,91,82,2,2,1.0,2.0
3,19393,3.0,91,82,1,1,1.0,2.0
3,19393,3.0,91,82,2,0,1.0,2.0
3,19393,1.0,91,82,1,1,0.0,2.0
3,19393,0.0,91,82,0,1,0.0,2.0
3,19393,3.0,91,92,2,2,1.0,1.0
3,19393,0.0,91,92,1,1,0.0,1.0
3,19393,0.0,91,93,2,2,0.0,1.0
3,19393,3.0,91,93,1,1,1.0,1.0
3,19393,0.0,91,2,1,1,0.0,2.0
3,19393,0.0,91,2,1,2,0.0,2.0
3,19393,3.0,91,74,2,0,1.0,2.0
3,19393,1.0,91,74,0,1,0.0,2.0
3,19393,0.0,91,2,1,1,0.0,2.0
3,19393,1.0,91,85,1,2,1.0,1.0
3,19393,3.0,91,85,1,1,1.0,1.0
3,19393,0.0,91,85,0,0,0.0,1.0
3,19393,3.0,91,85,2,2,1.0,1.0
3,19393,0.0,91,85,2,2,0.0,1.0
3,19393,3.0,91,85,2,2,1.0,1.0
3,19393,0.0,91,85,0,0,0.0,1.0
3,19393,0.0,91,85,2,2,0.0,1.0
3,19393,3.0,91,85,1,1,1.0,1.0
3,19393,2.0,91,85,0,1,1.0,1.0
3,19393,2.0,91,85,0,0,1.0,1.0
3,19393,2.0,91,85,1,1,1.0,1.0
3,19393,3.0,91,91,2,2,1.0,0.0
3,19393,2.0,91,91,1,2,1.0,0.0
3,19393,0.0,91,91,0,0,0.0,0.0
3,19393,0.0,91,91,2,2,0.0,0.0
3,19393,1.0,91,91,1,1,0.0,0.0
3,19393,0.0,91,91,0,1,0.0,0.0
3,19393,0.0,91,91,1,1,0.0,0.0
3,19393,0.0,91,91,2,2,0.0,0.0
3,19393,0.0,91,91,2,2,0.0,0.0
3,19393,3.0,91,91,1,2,1.0,0.0
3,19393,3.0,91,91,0,1,1.0,0.0
3,19393,0.0,91,91,0,0,0.0,0.0
3,19393,1.0,91,91,2,2,0.0,0.0
3,19393,0.0,91,91,1,1,0.0,0.0
3,19393,0.0,91,2,1,1,0.0,2.0
3,19393,3.0,91,64,1,1,1.0,2.0
3,19393,3.0,91,41,0,1,0.0,2.0
3,19393,0.0,91,41,2,2,1.0,2.0
3,19393,0.0,91,2,1,1,0.0,2.0
3,19393,1.0,91,2,1,2,0.0,2.0
3,19393,3.0,91,91,2,2,1.0,0.0
3,19393,0.0,91,91,1,2,0.0,0.0
3,19393,0.0,91,91,0,0,0.0,0.0
3,19393,0.0,91,91,0,0,0.0,0.0
3,19393,3.0,91,91,0,1,1.0,0.0
3,19393,0.0,91,91,1,1,0.0,0.0
3,19393,1.0,91,92,0,1,0.0,1.0
3,19393,3.0,91,92,2,2,1.0,1.0
3,19393,2.0,91,92,1,1,0.0,1.0
3,19393,0.0,91,92,0,0,0.0,1.0
3,19393,0.0,91,92,1,1,0.0,1.0
3,19393,0.0,91,92,2,2,0.0,1.0
3,19393,3.0,91,92,2,2,1.0,1.0
3,19393,2.0,91,81,2,2,1.0,1.0
3,19393,3.0,91,81,1,1,1.0,1.0
3,19393,0.0,91,81,1,2,0.0,1.0
3,19393,0.0,91,81,0,0,0.0,1.0
3,19393,3.0,91,81,2,2,1.0,1.0
3,19393,0.0,91,81,0,1,0.0,1.0
3,19393,3.0,91,91,2,2,1.0,1.0
3,19393,1.0,91,91,1,1,0.0,1.0
3,19393,3.0,91,85,2,2,1.0,0.0
3,19393,0.0,91,85,0,1,0.0,0.0
3,19393,0.0,91,91,0,1,0.0,1.0
3,19393,0.0,91,91,1,1,0.0,1.0
3,19393,0.0,91,91,1,1,0.0,1.0
3,19393,0.0,91,91,0,1,1.0,1.0
3,19393,0.0,91,91,1,1,0.0,1.0
3,19393,0.0,91,91,2,2,1.0,1.0
3,19393,1.0,91,91,1,2,0.0,1.0
3,19393,0.0,91,91,0,0,0.0,1.0
3,19393,0.0,91,91,1,1,1.0,1.0
3,19393,0.0,91,91,1,1,1.0,1.0
3,19393,0.0,91,91,2,2,0.0,1.0
3,19393,0.0,91,91,0,0,0.0,1.0
3,19393,3.0,91,91,2,2,1.0,1.0
3,19393,0.0,91,91,1,1,0.0,0.0
3,19393,1.0,91,93,1,1,0.0,1.0
3,19393,0.0,91,93,2,2,0.0,1.0
3,19393,2.0,91,93,1,2,0.0,1.0
3,19393,0.0,91,93,0,1,0.0,1.0
3,19393,0.0,91,93,1,1,0.0,1.0
3,19393,0.0,91,93,0,0,0.0,1.0
3,19393,1.0,91,93,2,2,0.0,1.0
3,19393,3.0,91,87,2,2,1.0,1.0
3,19393,0.0,91,87,1,1,1.0,1.0
3,19393,2.0,91,87,0,1,1.0,1.0
3,19393,0.0,91,91,1,1,0.0,0.0
3,19393,0.0,91,91,1,1,0.0,0.0
3,19393,1.0,91,91,1,2,0.0,0.0
3,19393,0.0,91,91,1,1,1.0,0.0
3,19393,1.0,91,91,2,2,0.0,0.0
3,19393,0.0,91,91,2,2,0.0,0.0
3,19393,3.0,91,91,2,2,1.0,0.0
3,19393,0.0,91,91,0,1,0.0,0.0
3,19393,1.0,2,2,2,2,0.0,0.0
3,19393,3.0,2,2,1,1,1.0,0.0
3,19393,3.0,2,2,1,1,1.0,0.0
3,19393,1.0,2,2,0,0,0.0,0.0
3,19393,2.0,2,2,1,2,1.0,0.0
3,19393,0.0,2,2,0,0,0.0,0.0
3,19393,0.0,2,2,2,2,0.0,0.0
3,19393,0.0,2,2,1,1,0.0,0.0
3,19393,0.0,2,2,1,1,0.0,0.0
3,19393,1.0,2,2,2,2,1.0,0.0
3,19393,3.0,2,85,1,2,1.0,2.0
3,19393,1.0,2,85,0,2,0.0,2.0
3,19393,2.0,2,91,1,2,0.0,2.0
3,19393,0.0,2,91,1,2,0.0,2.0
3,19393,0.0,2,2,1,2,0.0,0.0
3,19393,0.0,2,91,1,2,0.0,2.0
3,19393,3.0,2,91,1,2,1.0,2.0
3,19393,2.0,2,81,0,1,0.0,2.0
3,19393,3.0,2,91,1,2,1.0,2.0
3,19393,3.0,2,91,1,2,1.0,2.0
3,19393,3.0,2,91,1,2,1.0,2.0
3,19393,0.0,73,34,1,1,0.0,1.0
3,19393,0.0,73,74,1,1,0.0,0.0
3,19393,0.0,73,38,1,1,0.0,2.0
3,19393,2.0,73,82,2,2,1.0,1.0
3,19393,0.0,73,82,1,1,0.0,1.0
3,19393,3.0,73,82,1,1,1.0,1.0
3,19393,0.0,73,82,0,0,0.0,1.0
3,19393,3.0,73,74,1,1,1.0,1.0
3,19393,0.0,73,74,2,2,0.0,1.0
3,19393,0.0,73,74,0,0,0.0,1.0
3,19393,3.0,73,85,1,1,1.0,2.0
3,19393,1.0,73,85,2,2,0.0,2.0
3,19393,0.0,73,41,1,2,0.0,1.0
3,19393,0.0,73,41,0,0,0.0,1.0
3,19393,2.0,73,81,2,2,0.0,2.0
3,19393,0.0,73,81,0,0,0.0,2.0
3,19393,3.0,73,74,1,1,1.0,1.0
3,19393,0.0,73,64,0,1,0.0,1.0
3,19393,0.0,73,64,2,2,0.0,1.0
3,19393,2.0,65,34,2,2,0.0,2.0
3,19393,1.0,65,74,2,2,0.0,1.0
3,19393,1.0,65,38,1,1,0.0,2.0
3,19393,2.0,65,82,1,1,0.0,1.0
3,19393,0.0,65,82,1,1,0.0,1.0
3,19393,0.0,65,82,0,0,0.0,1.0
3,19393,2.0,65,82,2,2,1.0,1.0
3,19393,0.0,65,74,0,1,0.0,2.0
3,19393,0.0,65,85,1,1,0.0,2.0
3,19393,3.0,65,85,2,2,1.0,2.0
3,19393,0.0,65,41,1,1,0.0,1.0
3,19393,0.0,65,41,1,1,0.0,1.0
3,19393,0.0,65,41,0,0,0.0,1.0
3,19393,0.0,65,41,1,1,0.0,1.0
3,19393,0.0,65,41,2,2,1.0,1.0
3,19393,0.0,65,41,1,1,0.0,1.0
3,19393,0.0,65,81,0,0,0.0,2.0
3,19393,3.0,65,81,2,2,1.0,2.0
3,19393,2.0,65,64,2,2,1.0,0.0
3,19393,0.0,65,64,0,1,0.0,0.0
3,19393,1.0,65,64,1,1,1.0,0.0
3,19393,0.0,91,74,1,1,0.0,2.0
3,19393,3.0,91,82,1,2,1.0,2.0
3,19393,0.0,91,82,1,1,0.0,2.0
3,19393,0.0,91,82,1,1,0.0,2.0
3,19393,0.0,91,82,0,1,0.0,2.0
3,19393,3.0,91,85,2,2,1.0,0.0
3,19393,0.0,91,85,2,2,0.0,0.0
3,19393,3.0,91,85,0,1,0.0,0.0
3,19393,0.0,91,85,0,0,0.0,0.0
3,19393,3.0,91,85,1,1,1.0,0.0
3,19393,2.0,91,41,1,2,0.0,2.0
3,19393,3.0,91,91,1,1,1.0,0.0
3,19393,0.0,91,91,2,2,0.0,0.0
3,19393,1.0,91,91,2,2,0.0,0.0
3,19393,0.0,91,91,0,0,1.0,0.0
3,19393,3.0,91,91,1,1,1.0,0.0
3,19393,0.0,91,91,0,0,1.0,0.0
3,19393,2.0,91,81,2,2,0.0,0.0
3,19393,1.0,91,81,1,1,1.0,0.0
3,19393,2.0,91,81,1,2,1.0,0.0
3,19393,3.0,91,81,0,0,1.0,0.0
3,19393,0.0,91,81,2,2,0.0,0.0
3,19393,0.0,91,91,1,2,0.0,0.0
3,19393,0.0,91,91,1,1,0.0,0.0
3,19393,0.0,91,91,2,2,0.0,0.0
3,19393,0.0,91,91,0,0,0.0,0.0
3,19393,0.0,91,91,0,0,1.0,0.0
3,19393,0.0,91,91,0,0,0.0,0.0
3,19393,3.0,91,91,1,1,1.0,0.0
3,19393,0.0,91,91,1,1,0.0,0.0
3,19393,1.0,91,91,1,1,0.0,0.0
3,19393,0.0,91,91,2,2,0.0,0.0
3,19393,3.0,91,91,2,2,1.0,0.0
3,19393,3.0,41,74,1,1,1.0,2.0
3,19393,3.0,41,74,2,2,1.0,2.0
3,19393,0.0,41,54,1,1,0.0,1.0
3,19393,0.0,41,54,0,0,0.0,1.0
3,19393,0.0,41,54,2,2,0.0,1.0
3,19393,0.0,41,54,1,2,0.0,1.0
3,19393,0.0,41,35,2,2,0.0,1.0
3,19393,0.0,41,35,0,1,0.0,1.0
3,19393,0.0,41,35,1,1,0.0,1.0
3,19393,0.0,41,35,2,2,0.0,1.0
3,19393,0.0,41,74,0,1,0.0,1.0
3,19393,0.0,41,74,1,1,0.0,1.0
3,19393,0.0,41,74,2,2,0.0,1.0
3,19393,3.0,41,74,1,2,1.0,1.0
3,19393,1.0,41,82,1,1,0.0,2.0
3,19393,0.0,41,82,2,2,0.0,2.0
3,19393,0.0,41,82,1,1,0.0,2.0
3,19393,0.0,41,82,2,2,0.0,2.0
3,19393,2.0,41,82,1,2,1.0,2.0
3,19393,0.0,41,82,0,0,0.0,2.0
3,19393,1.0,41,33,1,2,0.0,2.0
3,19393,3.0,41,85,1,1,1.0,2.0
3,19393,3.0,41,33,1,2,1.0,2.0
3,19393,3.0,41,81,2,2,1.0,2.0
3,19393,0.0,41,81,1,1,0.0,2.0
3,19393,0.0,41,33,1,2,1.0,2.0
3,19393,3.0,41,33,1,2,1.0,2.0
3,19393,3.0,38,54,1,1,1.0,1.0
3,19393,2.0,38,35,2,2,1.0,0.0
3,19393,1.0,38,35,2,2,0.0,0.0
3,19393,3.0,38,35,1,1,1.0,0.0
3,19393,0.0,38,35,0,0,0.0,0.0
3,19393,0.0,38,35,1,1,0.0,0.0
3,19393,3.0,38,41,2,2,1.0,1.0
3,19393,0.0,38,41,0,0,0.0,1.0
3,19393,0.0,33,34,1,1,0.0,1.0
3,19393,0.0,33,35,0,0,0.0,2.0
3,19393,2.0,33,35,2,2,1.0,2.0
3,19393,0.0,92,82,0,1,0.0,2.0
3,19393,0.0,92,82,1,1,0.0,2.0
3,19393,1.0,92,82,1,2,1.0,2.0
3,19393,3.0,92,82,2,2,1.0,2.0
3,19393,3.0,92,85,2,2,1.0,1.0
3,19393,0.0,92,85,0,0,0.0,1.0
3,19393,1.0,92,41,0,1,0.0,2.0
3,19393,0.0,92,41,1,2,0.0,2.0
3,19393,0.0,92,91,2,2,1.0,1.0
3,19393,1.0,92,91,1,1,0.0,1.0
3,19393,0.0,92,91,0,1,0.0,1.0
3,19393,1.0,92,91,1,1,0.0,1.0
3,19393,0.0,92,91,0,0,1.0,1.0
3,19393,3.0,92,91,2,2,1.0,1.0
3,19393,3.0,92,91,2,2,1.0,1.0
3,19393,0.0,92,81,1,1,0.0,2.0
3,19393,1.0,92,81,2,2,0.0,2.0
3,19393,0.0,92,91,1,1,0.0,1.0
3,19393,0.0,92,91,0,0,0.0,1.0
3,19393,3.0,92,91,2,2,1.0,1.0
3,19393,1.0,92,91,1,2,1.0,1.0
3,19393,0.0,92,91,0,1,0.0,1.0
3,19393,0.0,92,91,1,1,0.0,1.0
3,19393,0.0,92,91,1,1,0.0,1.0
